Date,Arrivals_40,Departures_40,Census_40,Arrivals_10,Departures_10,Census_10,Arrivals_50,Departures_50,Census_50,Arrivals_60,Departures_60,Census_60,Arrivals_30,Departures_30,Census_30,OtherCensus,Day
2014-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1
2014-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
2014-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2014-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
2014-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6
2014-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7
2014-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8
2015-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,9
2015-01-11,0.0,0.0,0.0,0.42857142857142855,0.0,2.142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,10
2015-01-18,0.0,0.0,0.0,0.2857142857142857,0.0,4.428571428571429,0.0,0.0,0.0,0.2857142857142857,0.0,5.428571428571429,0.0,0.0,0.0,0.0,11
2015-01-25,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.14285714285714285,0.0,6.857142857142857,0.0,0.0,0.0,0.0,12
2015-02-01,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.14285714285714285,0.0,7.571428571428571,0.0,0.0,0.0,0.0,13
2015-02-08,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,14
2015-02-15,0.0,0.0,0.0,0.2857142857142857,0.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,15
2015-02-22,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,16
2015-03-01,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.14285714285714285,0.0,8.714285714285714,0.0,0.0,0.0,0.0,17
2015-03-08,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18
2015-03-15,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,19
2015-03-22,0.0,0.0,0.0,0.14285714285714285,0.0,7.428571428571429,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,20
2015-03-29,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,21
2015-04-05,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,22
2015-04-12,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.14285714285714285,0.0,10.0,0.0,0.0,0.0,0.0,23
2015-04-19,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,8.0,0.0,0.0,0.0,0.14285714285714285,0.0,10.571428571428571,0.0,0.0,0.0,0.0,24
2015-04-26,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.2857142857142857,0.0,12.285714285714286,0.0,0.0,0.0,0.0,25
2015-05-03,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.2857142857142857,0.0,14.142857142857142,0.0,0.0,0.0,0.0,26
2015-05-10,0.0,0.0,1.0,0.2857142857142857,0.0,9.142857142857142,0.0,0.0,0.0,0.2857142857142857,0.0,16.428571428571427,0.0,0.0,0.0,0.0,27
2015-05-17,0.0,0.0,1.0,0.42857142857142855,0.0,12.0,0.0,0.0,0.0,0.5714285714285714,0.0,19.571428571428573,0.0,0.0,0.0,0.0,28
2015-05-24,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,29
2015-05-31,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,30
2015-06-07,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.14285714285714285,0.0,21.142857142857142,0.0,0.0,0.0,0.0,31
2015-06-14,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,32
2015-06-21,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.14285714285714285,0.0,22.571428571428573,0.0,0.0,0.0,0.0,33
2015-06-28,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,34
2015-07-05,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.14285714285714285,0.0,23.714285714285715,0.0,0.0,0.0,0.0,35
2015-07-12,0.0,0.0,1.0,0.14285714285714285,0.0,13.714285714285714,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,36
2015-07-19,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,37
2015-07-26,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.14285714285714285,0.0,24.714285714285715,0.0,0.0,0.0,0.0,38
2015-08-02,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,39
2015-08-09,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,40
2015-08-16,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,41
2015-08-23,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,42
2015-08-30,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.14285714285714285,0.0,25.571428571428573,0.0,0.0,0.0,0.0,43
2015-09-06,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,25.571428571428573,0.0,0.0,0.0,0.0,44
2015-09-13,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,45
2015-09-20,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,46
2015-09-27,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,47
2015-10-04,0.0,0.0,1.0,0.14285714285714285,0.0,14.428571428571429,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,26.0,0.0,0.0,0.0,0.0,48
2015-10-11,0.0,0.0,1.0,0.14285714285714285,0.0,16.0,0.0,0.0,0.0,0.0,0.14285714285714285,25.142857142857142,0.0,0.0,0.0,0.0,49
2015-10-18,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.14285714285714285,24.571428571428573,0.0,0.0,0.0,0.0,50
2015-10-25,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.14285714285714285,23.428571428571427,0.0,0.0,0.0,0.0,51
2015-11-01,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,52
2015-11-08,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285,16.428571428571427,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,24.857142857142858,0.0,0.0,0.0,0.0,53
2015-11-15,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,54
2015-11-22,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,55
2015-11-29,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.14285714285714285,25.0,0.0,0.0,0.0,0.0,56
2015-12-06,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.2857142857142857,0.0,26.428571428571427,0.0,0.0,0.0,0.0,57
2015-12-13,0.14285714285714285,0.0,1.8571428571428572,0.0,0.0,17.0,0.0,0.0,0.0,0.2857142857142857,0.0,28.571428571428573,0.0,0.0,0.0,0.0,58
2015-12-20,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.14285714285714285,0.0,29.571428571428573,0.0,0.0,0.0,0.0,59
2015-12-27,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.14285714285714285,0.0,30.857142857142858,0.0,0.0,0.0,0.0,60
2016-01-03,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.14285714285714285,30.428571428571427,0.0,0.0,0.0,0.0,61
2016-01-10,0.0,0.0,2.0,0.14285714285714285,0.0,17.571428571428573,0.0,0.0,0.0,0.42857142857142855,0.0,31.714285714285715,0.0,0.0,0.0,0.0,62
2016-01-17,0.0,0.0,2.0,0.14285714285714285,0.0,18.714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,34.142857142857146,0.0,0.0,0.0,0.0,63
2016-01-24,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.14285714285714285,0.0,35.57142857142857,0.0,0.0,0.0,0.0,64
2016-01-31,0.0,0.0,2.0,0.14285714285714285,0.14285714285714285,19.285714285714285,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,65
2016-02-07,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.14285714285714285,0.0,36.57142857142857,0.0,0.0,0.0,0.0,66
2016-02-14,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.2857142857142857,35.857142857142854,0.0,0.0,0.0,0.0,67
2016-02-21,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,68
2016-02-28,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.14285714285714285,34.57142857142857,0.0,0.0,0.0,0.0,69
2016-03-06,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,70
2016-03-13,0.14285714285714285,0.0,2.5714285714285716,0.42857142857142855,0.14285714285714285,20.142857142857142,0.0,0.0,0.0,0.2857142857142857,0.0,35.142857142857146,0.0,0.0,0.0,0.0,71
2016-03-20,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.14285714285714285,0.0,36.57142857142857,0.0,0.0,0.0,0.0,72
2016-03-27,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,73
2016-04-03,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.14285714285714285,0.0,37.42857142857143,0.0,0.0,0.0,0.0,74
2016-04-10,0.0,0.0,3.0,0.14285714285714285,0.0,21.571428571428573,0.0,0.0,0.0,0.7142857142857143,0.0,40.857142857142854,0.0,0.0,0.0,0.0,75
2016-04-17,0.0,0.0,3.0,0.0,0.14285714285714285,21.142857142857142,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,42.714285714285715,0.0,0.0,0.0,0.0,76
2016-04-24,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,77
2016-05-01,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.14285714285714285,0.0,43.857142857142854,0.0,0.0,0.0,0.0,78
2016-05-08,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.14285714285714285,0.0,44.57142857142857,0.0,0.0,0.0,0.0,79
2016-05-15,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.2857142857142857,0.0,46.142857142857146,0.0,0.0,0.0,0.0,80
2016-05-22,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,81
2016-05-29,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,82
2016-06-05,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.14285714285714285,46.285714285714285,0.0,0.0,0.0,0.0,83
2016-06-12,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.14285714285714285,45.42857142857143,0.0,0.0,0.0,0.0,84
2016-06-19,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.14285714285714285,44.0,0.0,0.0,0.0,0.0,85
2016-06-26,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,86
2016-07-03,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.14285714285714285,43.42857142857143,0.0,0.0,0.0,0.0,87
2016-07-10,0.0,0.0,3.0,0.0,0.14285714285714285,20.428571428571427,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,88
2016-07-17,0.0,0.0,3.0,0.0,0.14285714285714285,19.428571428571427,0.0,0.0,0.0,0.2857142857142857,0.0,44.142857142857146,0.0,0.0,0.0,0.0,89
2016-07-24,0.0,0.0,3.0,0.0,0.14285714285714285,18.428571428571427,0.0,0.0,0.0,0.0,0.2857142857142857,43.857142857142854,0.0,0.0,0.0,0.0,90
2016-07-31,0.0,0.0,3.0,0.0,0.14285714285714285,17.142857142857142,0.0,0.0,0.0,0.2857142857142857,0.0,44.142857142857146,0.0,0.0,0.0,0.0,91
2016-08-07,0.0,0.0,3.0,0.0,0.14285714285714285,16.428571428571427,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,92
2016-08-14,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,45.0,0.0,0.0,0.0,0.0,93
2016-08-21,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,94
2016-08-28,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.14285714285714285,44.285714285714285,0.0,0.0,0.0,0.0,95
2016-09-04,0.0,0.0,3.0,0.14285714285714285,0.0,16.571428571428573,0.0,0.0,0.0,0.14285714285714285,0.0,44.57142857142857,0.0,0.0,0.0,0.0,96
2016-09-11,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,97
2016-09-18,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,98
2016-09-25,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,99
2016-10-02,0.0,0.0,3.0,0.0,0.14285714285714285,16.285714285714285,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,100
2016-10-09,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.14285714285714285,0.0,45.57142857142857,0.0,0.0,0.0,0.0,101
2016-10-16,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,46.142857142857146,0.0,0.0,0.0,0.0,102
2016-10-23,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,103
2016-10-30,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,104
2016-11-06,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.14285714285714285,45.0,0.0,0.0,0.0,0.0,105
2016-11-13,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,106
2016-11-20,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,107
2016-11-27,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,45.0,0.0,0.0,0.0,0.0,108
2016-12-04,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.14285714285714285,44.42857142857143,0.0,0.0,0.0,0.0,109
2016-12-11,0.0,0.0,3.0,0.14285714285714285,0.0,16.857142857142858,0.0,0.0,0.0,0.0,0.14285714285714285,43.285714285714285,0.0,0.0,0.0,0.0,110
2016-12-18,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,111
2016-12-25,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.2857142857142857,0.0,44.714285714285715,0.0,0.0,0.0,0.0,112
2017-01-01,0.0,0.0,3.0,0.14285714285714285,0.0,17.571428571428573,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,113
2017-01-08,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,114
2017-01-15,0.0,0.0,3.0,0.0,0.2857142857142857,16.571428571428573,0.0,0.0,0.0,0.42857142857142855,0.0,46.714285714285715,0.0,0.0,0.0,0.0,115
2017-01-22,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.14285714285714285,0.0,48.57142857142857,0.0,0.0,0.0,0.0,116
2017-01-29,0.0,0.14285714285714285,2.4285714285714284,0.0,0.14285714285714285,15.428571428571429,0.0,0.0,0.0,0.0,1.7142857142857142,42.142857142857146,0.0,0.0,0.0,0.0,117
2017-02-05,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.14285714285714285,36.0,0.0,0.0,0.0,0.0,118
2017-02-12,0.0,0.0,2.0,0.14285714285714285,0.0,15.714285714285714,0.0,0.0,0.0,0.2857142857142857,0.0,37.142857142857146,0.0,0.0,0.0,0.0,119
2017-02-19,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.14285714285714285,0.0,38.57142857142857,0.0,0.0,0.0,0.0,120
2017-02-26,0.0,0.0,2.0,0.0,0.5714285714285714,13.142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,38.285714285714285,0.0,0.0,0.0,0.0,121
2017-03-05,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.14285714285714285,0.0,38.42857142857143,0.0,0.0,0.0,0.0,122
2017-03-12,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,123
2017-03-19,0.0,0.0,2.0,0.14285714285714285,0.0,12.571428571428571,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,124
2017-03-26,0.0,0.0,2.0,0.14285714285714285,0.0,13.714285714285714,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,39.42857142857143,0.0,0.0,0.0,0.0,125
2017-04-02,0.0,0.0,2.0,0.14285714285714285,0.0,14.857142857142858,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,126
2017-04-09,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.14285714285714285,38.142857142857146,0.0,0.0,0.0,0.0,127
2017-04-16,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,128
2017-04-23,0.0,0.0,2.0,0.14285714285714285,0.0,15.571428571428571,0.0,0.0,0.0,0.2857142857142857,0.0,39.57142857142857,0.0,0.0,0.0,0.0,129
2017-04-30,0.14285714285714285,0.0,2.857142857142857,0.0,0.14285714285714285,15.428571428571429,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,130
2017-05-07,0.0,0.0,3.0,0.14285714285714285,0.0,15.857142857142858,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,131
2017-05-14,0.14285714285714285,0.0,3.5714285714285716,0.0,0.14285714285714285,15.285714285714286,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,132
2017-05-21,0.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.2857142857142857,0.0,41.57142857142857,0.0,0.0,0.0,0.0,133
2017-05-28,0.0,0.0,4.0,0.2857142857142857,0.0,16.428571428571427,0.0,0.0,0.0,0.42857142857142855,0.0,44.142857142857146,0.0,0.0,0.0,0.0,134
2017-06-04,0.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.14285714285714285,0.0,45.714285714285715,0.0,0.0,0.0,0.0,135
2017-06-11,0.0,0.0,4.0,0.14285714285714285,0.14285714285714285,17.142857142857142,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,136
2017-06-18,0.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.14285714285714285,45.42857142857143,0.0,0.0,0.0,0.0,137
2017-06-25,0.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,45.857142857142854,0.0,0.0,0.0,0.0,138
2017-07-02,0.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.14285714285714285,0.0,46.714285714285715,0.0,0.0,0.0,0.0,139
2017-07-09,0.0,0.0,4.0,0.0,0.14285714285714285,16.428571428571427,0.0,0.0,0.0,0.42857142857142855,0.0,50.0,0.0,0.0,0.0,0.0,140
2017-07-16,0.0,0.0,4.0,0.0,0.14285714285714285,15.571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,49.42857142857143,0.0,0.0,0.0,0.0,141
2017-07-23,0.14285714285714285,0.0,4.571428571428571,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,142
2017-07-30,0.14285714285714285,0.14285714285714285,5.142857142857143,0.0,0.2857142857142857,13.714285714285714,0.0,0.0,0.0,0.0,1.5714285714285714,42.42857142857143,0.0,0.0,0.0,0.0,143
2017-08-06,0.0,0.0,5.0,0.14285714285714285,0.0,13.714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,38.714285714285715,0.0,0.0,0.0,0.0,144
2017-08-13,0.14285714285714285,0.0,5.571428571428571,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,145
2017-08-20,0.0,0.0,6.0,0.14285714285714285,0.0,14.571428571428571,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,146
2017-08-27,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.14285714285714285,0.0,39.42857142857143,0.0,0.0,0.0,0.0,147
2017-09-03,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,39.857142857142854,0.0,0.0,0.0,0.0,148
2017-09-10,0.0,0.0,6.0,0.14285714285714285,0.42857142857142855,13.714285714285714,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,149
2017-09-17,0.14285714285714285,0.0,6.142857142857143,0.0,0.0,13.0,0.0,0.0,0.0,0.14285714285714285,0.0,40.714285714285715,0.0,0.0,0.0,0.0,150
2017-09-24,0.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.42857142857142855,0.0,42.857142857142854,0.0,0.0,0.0,0.0,151
2017-10-01,0.0,0.14285714285714285,6.285714285714286,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.2857142857142857,42.714285714285715,0.0,0.0,0.0,0.0,152
2017-10-08,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.2857142857142857,0.0,43.57142857142857,0.0,0.0,0.0,0.0,153
2017-10-15,0.0,0.0,6.0,0.14285714285714285,0.0,13.714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,43.42857142857143,0.0,0.0,0.0,0.0,154
2017-10-22,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,41.857142857142854,0.0,0.0,0.0,0.0,155
2017-10-29,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,156
2017-11-05,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,157
2017-11-12,0.0,0.0,6.0,0.0,0.14285714285714285,13.142857142857142,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,158
2017-11-19,0.0,0.0,6.0,0.0,0.14285714285714285,12.142857142857142,0.0,0.0,0.0,0.0,0.5714285714285714,39.142857142857146,0.0,0.0,0.0,0.0,159
2017-11-26,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.2857142857142857,0.0,39.714285714285715,0.0,0.0,0.0,0.0,160
2017-12-03,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.14285714285714285,0.0,40.714285714285715,0.0,0.0,0.0,0.0,161
2017-12-10,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.14285714285714285,0.0,42.0,0.0,0.0,0.0,0.0,162
2017-12-17,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.14285714285714285,0.0,42.57142857142857,0.0,0.0,0.0,0.0,163
2017-12-24,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.2857142857142857,0.0,44.57142857142857,0.0,0.0,0.0,0.0,164
2017-12-31,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,165
2018-01-07,0.0,0.0,6.0,0.2857142857142857,0.0,13.142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,45.57142857142857,0.0,0.0,0.0,0.0,166
2018-01-14,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,45.285714285714285,0.0,0.0,0.0,0.0,167
2018-01-21,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,168
2018-01-28,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,169
2018-02-04,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,170
